rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,condition,stream,mode,level,base_seed,arm,detector,feedback_fraction,delay_blocks,no_feedback_blocks,status,host_macro_f1_reference,host_accuracy_reference,poison_admission_rate_reference,clean_withhold_rate_reference,resets_reference,training_visits_reference,seconds_reference,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,resets_difference,training_visits_difference,seconds_difference
12000,11400,9500,1900,2,0.14143091700680088,False,600,rl,True,10450,0.876555023923445,0.8643033372289313,2850,2305,0.8087719298245614,7600,1355,0.17828947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,error_rule,hddm_w,0.05,1,0,complete,0.862946365545761,0.8756937799043062,0.8221052631578948,0.18328947368421053,1,13300,0.1557393749972107,0.0013569716831702827,0.0008612440191387849,-0.01333333333333342,-0.0050000000000000044,1,-1900,-0.014308457990409806
12000,11400,9500,1900,2,0.14263708399084862,False,600,rl,True,10450,0.876555023923445,0.8643033372289313,2850,2305,0.8087719298245614,7600,1355,0.17828947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,selected_map,hddm_w,0.05,1,0,complete,0.862946365545761,0.8756937799043062,0.8221052631578948,0.18328947368421053,1,13300,0.1557393749972107,0.0013569716831702827,0.0008612440191387849,-0.01333333333333342,-0.0050000000000000044,1,-1900,-0.013102291006362066
12000,11400,6650,1900,2,0.14116833299340215,False,600,rl,True,10450,0.8872727272727273,0.876379914315407,2850,1558,0.5466666666666666,7600,3458,0.455,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,selected_map,hddm_w,0.01,5,4,complete,0.8683356960003514,0.8805741626794258,0.6445614035087719,0.3667105263157895,1,13300,0.15172249999886844,0.008044218315055529,0.006698564593301537,-0.09789473684210526,0.08828947368421053,1,-1900,-0.010554167005466297
12000,11400,9500,0,0,0.14534416700189468,False,600,rl,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_7,hddm_w,0.05,1,0,complete,0.862946365545761,0.8756937799043062,0.8221052631578948,0.18328947368421053,1,13300,0.1557393749972107,0.00039672544693969414,0.000956937799043045,0.0,0.0,-1,-1900,-0.010395207995316014
12000,11400,7600,0,0,0.14313383300032,False,600,rl,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_7,hddm_w,0.01,5,4,complete,0.8683356960003514,0.8805741626794258,0.6445614035087719,0.3667105263157895,1,13300,0.15172249999886844,0.0032987622529373484,0.0025837320574163547,0.0,0.0,-1,-1900,-0.008588666998548433
12000,11400,9500,0,0,0.14562116700108163,False,600,rl,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_persistence_7,hddm_w,0.05,1,0,complete,0.862946365545761,0.8756937799043062,0.8221052631578948,0.18328947368421053,1,13300,0.1557393749972107,0.00039672544693969414,0.000956937799043045,0.0,0.0,-1,-1900,-0.010118207996129058
12000,11400,7600,0,0,0.1457139999984065,False,600,rl,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_persistence_7,hddm_w,0.01,5,4,complete,0.8683356960003514,0.8805741626794258,0.6445614035087719,0.3667105263157895,1,13300,0.15172249999886844,0.0032987622529373484,0.0025837320574163547,0.0,0.0,-1,-1900,-0.006008500000461936
12000,11400,7600,0,0,0.12992145800672006,False,600,none,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,no_reset,hellinger,0.01,5,4,complete,0.8683356960003514,0.8805741626794258,0.6445614035087719,0.3667105263157895,1,13300,0.14121549999981653,0.0032987622529373484,0.0025837320574163547,0.0,0.0,-1,-1900,-0.01129404199309647
12000,11400,9500,0,0,0.13298666600894649,False,600,none,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,no_reset,hellinger,0.05,1,0,complete,0.862946365545761,0.8756937799043062,0.8221052631578948,0.18328947368421053,1,13300,0.14274237499921583,0.00039672544693969414,0.000956937799043045,0.0,0.0,-1,-1900,-0.00975570899026934
12000,13300,11400,2850,1,0.14274237499921583,False,600,confirmed,True,10450,0.8756937799043062,0.862946365545761,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,confirmed,hellinger,0.05,1,0,complete,0.862946365545761,0.8756937799043062,0.8221052631578948,0.18328947368421053,1,13300,0.14274237499921583,0.0,0.0,0.0,0.0,0,0,0.0
12000,13300,9500,2850,1,0.14121549999981653,False,600,confirmed,True,10450,0.8805741626794258,0.8683356960003514,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,confirmed,hellinger,0.01,5,4,complete,0.8683356960003514,0.8805741626794258,0.6445614035087719,0.3667105263157895,1,13300,0.14121549999981653,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,9500,1900,2,0.129001208988484,False,600,rl,True,10450,0.876555023923445,0.8643033372289313,2850,2305,0.8087719298245614,7600,1355,0.17828947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,error_rule,hellinger,0.05,1,0,complete,0.862946365545761,0.8756937799043062,0.8221052631578948,0.18328947368421053,1,13300,0.14274237499921583,0.0013569716831702827,0.0008612440191387849,-0.01333333333333342,-0.0050000000000000044,1,-1900,-0.013741166010731831
12000,11400,6650,1900,2,0.12741237500449643,False,600,rl,True,10450,0.8872727272727273,0.876379914315407,2850,1558,0.5466666666666666,7600,3458,0.455,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,error_rule,hellinger,0.01,5,4,complete,0.8683356960003514,0.8805741626794258,0.6445614035087719,0.3667105263157895,1,13300,0.14121549999981653,0.008044218315055529,0.006698564593301537,-0.09789473684210526,0.08828947368421053,1,-1900,-0.013803124995320104
12000,11400,9500,0,0,0.13290587499795947,False,600,rl,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,selected_map,hellinger,0.05,1,0,complete,0.862946365545761,0.8756937799043062,0.8221052631578948,0.18328947368421053,1,13300,0.14274237499921583,0.00039672544693969414,0.000956937799043045,0.0,0.0,-1,-1900,-0.009836500001256354
12000,11400,7600,0,0,0.1322159580013249,False,600,rl,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,selected_map,hellinger,0.01,5,4,complete,0.8683356960003514,0.8805741626794258,0.6445614035087719,0.3667105263157895,1,13300,0.14121549999981653,0.0032987622529373484,0.0025837320574163547,0.0,0.0,-1,-1900,-0.008999541998491623
12000,11400,7600,0,0,0.13222849999147002,False,600,rl,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_7,hellinger,0.01,5,4,complete,0.8683356960003514,0.8805741626794258,0.6445614035087719,0.3667105263157895,1,13300,0.14121549999981653,0.0032987622529373484,0.0025837320574163547,0.0,0.0,-1,-1900,-0.008987000008346513
12000,11400,9500,0,0,0.1320676250034012,False,600,rl,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_7,hellinger,0.05,1,0,complete,0.862946365545761,0.8756937799043062,0.8221052631578948,0.18328947368421053,1,13300,0.14274237499921583,0.00039672544693969414,0.000956937799043045,0.0,0.0,-1,-1900,-0.010674749995814636
12000,11400,7600,0,0,0.13342295799520798,False,600,rl,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_persistence_7,hellinger,0.01,5,4,complete,0.8683356960003514,0.8805741626794258,0.6445614035087719,0.3667105263157895,1,13300,0.14121549999981653,0.0032987622529373484,0.0025837320574163547,0.0,0.0,-1,-1900,-0.007792542004608549
12000,11400,9500,0,0,0.1336589999991702,False,600,rl,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_persistence_7,hellinger,0.05,1,0,complete,0.862946365545761,0.8756937799043062,0.8221052631578948,0.18328947368421053,1,13300,0.14274237499921583,0.00039672544693969414,0.000956937799043045,0.0,0.0,-1,-1900,-0.009083375000045635
12000,11400,7600,0,0,0.13298024999676272,False,600,none,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,no_reset,d3_oof,0.01,5,4,complete,0.8716344582532888,0.8831578947368421,0.6445614035087719,0.3667105263157895,0,11400,0.14448462500877213,0.0,0.0,0.0,0.0,0,0,-0.011504375012009405
12000,11400,9500,0,0,0.1366333750047488,False,600,none,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,no_reset,d3_oof,0.05,1,0,complete,0.8633430909927007,0.8766507177033492,0.8221052631578948,0.18328947368421053,0,11400,0.1481348329980392,0.0,0.0,0.0,0.0,0,0,-0.011501457993290387
12000,11400,7600,0,0,0.14448462500877213,False,600,confirmed,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,confirmed,d3_oof,0.01,5,4,complete,0.8716344582532888,0.8831578947368421,0.6445614035087719,0.3667105263157895,0,11400,0.14448462500877213,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,9500,0,0,0.1481348329980392,False,600,confirmed,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,confirmed,d3_oof,0.05,1,0,complete,0.8633430909927007,0.8766507177033492,0.8221052631578948,0.18328947368421053,0,11400,0.1481348329980392,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,6650,1900,2,0.13152083399472758,False,600,rl,True,10450,0.8872727272727273,0.876379914315407,2850,1558,0.5466666666666666,7600,3458,0.455,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,error_rule,d3_oof,0.01,5,4,complete,0.8716344582532888,0.8831578947368421,0.6445614035087719,0.3667105263157895,0,11400,0.14448462500877213,0.004745456062118181,0.004114832535885182,-0.09789473684210526,0.08828947368421053,2,0,-0.012963791014044546
12000,11400,9500,1900,2,0.1335171250102576,False,600,rl,True,10450,0.876555023923445,0.8643033372289313,2850,2305,0.8087719298245614,7600,1355,0.17828947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,error_rule,d3_oof,0.05,1,0,complete,0.8633430909927007,0.8766507177033492,0.8221052631578948,0.18328947368421053,0,11400,0.1481348329980392,0.0009602462362305886,-9.569377990426009e-05,-0.01333333333333342,-0.0050000000000000044,2,0,-0.014617707987781614
12000,11400,9500,0,0,0.14504545798990875,False,600,rl,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,selected_map,d3_oof,0.05,1,0,complete,0.8633430909927007,0.8766507177033492,0.8221052631578948,0.18328947368421053,0,11400,0.1481348329980392,0.0,0.0,0.0,0.0,0,0,-0.003089375008130446
12000,11400,7600,0,0,0.14425641699926928,False,600,rl,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,selected_map,d3_oof,0.01,5,4,complete,0.8716344582532888,0.8831578947368421,0.6445614035087719,0.3667105263157895,0,11400,0.14448462500877213,0.0,0.0,0.0,0.0,0,0,-0.00022820800950285047
12000,11400,7600,0,0,0.14132029100437649,False,600,rl,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_7,d3_oof,0.01,5,4,complete,0.8716344582532888,0.8831578947368421,0.6445614035087719,0.3667105263157895,0,11400,0.14448462500877213,0.0,0.0,0.0,0.0,0,0,-0.0031643340043956414
12000,11400,9500,0,0,0.14587120900978334,False,600,rl,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_7,d3_oof,0.05,1,0,complete,0.8633430909927007,0.8766507177033492,0.8221052631578948,0.18328947368421053,0,11400,0.1481348329980392,0.0,0.0,0.0,0.0,0,0,-0.0022636239882558584
12000,11400,9500,0,0,0.14448066600016318,False,600,rl,True,10450,0.8766507177033492,0.8633430909927007,2850,2343,0.8221052631578948,7600,1393,0.18328947368421053,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_persistence_7,d3_oof,0.05,1,0,complete,0.8633430909927007,0.8766507177033492,0.8221052631578948,0.18328947368421053,0,11400,0.1481348329980392,0.0,0.0,0.0,0.0,0,0,-0.0036541669978760183
12000,11400,7600,0,0,0.14466516699758358,False,600,rl,True,10450,0.8831578947368421,0.8716344582532888,2850,1837,0.6445614035087719,7600,2787,0.3667105263157895,SEA_A__s9917__instance__severe,SEA_A,instance,severe,9917,q_alarm_persistence_7,d3_oof,0.01,5,4,complete,0.8716344582532888,0.8831578947368421,0.6445614035087719,0.3667105263157895,0,11400,0.14448462500877213,0.0,0.0,0.0,0.0,0,0,0.00018054198881145567
12000,11400,2850,0,0,0.44947900000261143,False,600,none,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,adwin,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.46146504099306185,0.0,0.0,,0.0,0,0,-0.01198604099045042
12000,11400,6650,0,0,0.45763616600015666,False,600,none,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,adwin,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4615484579990152,0.0,0.0,,0.0,0,0,-0.003912291998858564
12000,11400,2850,0,0,0.46146504099306185,True,600,confirmed,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,adwin,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.46146504099306185,0.0,0.0,,0.0,0,0,0.0
12000,11400,6650,0,0,0.4615484579990152,False,600,confirmed,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,adwin,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4615484579990152,0.0,0.0,,0.0,0,0,0.0
12000,11400,3800,950,1,0.4435827500128653,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,7600,0.7272727272727273,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,adwin,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.46146504099306185,0.0,0.0,,-0.09090909090909094,1,0,-0.017882290980196558
12000,11400,5700,1900,2,0.46221958300156984,False,600,rl,True,10450,0.38354066985645935,0.37430018802141235,0,0,,10450,5700,0.5454545454545454,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,adwin,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4615484579990152,4.52595186867244e-06,-0.009569377990430616,,0.09090909090909088,2,0,0.0006711250025546178
12000,11400,2850,0,0,0.4402150419919053,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,adwin,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.46146504099306185,0.0,0.0,,0.0,0,0,-0.02124999900115654
12000,11400,6650,0,0,0.47197616699850187,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,adwin,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4615484579990152,0.0,0.0,,0.0,0,0,0.01042770899948664
12000,11400,6650,0,0,0.4585886249988107,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,adwin,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4615484579990152,0.0,0.0,,0.0,0,0,-0.002959833000204526
12000,11400,2850,0,0,0.44677029199374374,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,adwin,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.46146504099306185,0.0,0.0,,0.0,0,0,-0.014694748999318108
12000,11400,6650,0,0,0.45737287499650847,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,adwin,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4615484579990152,0.0,0.0,,0.0,0,0,-0.004175583002506755
12000,11400,2850,0,0,0.45302541700948495,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,adwin,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.46146504099306185,0.0,0.0,,0.0,0,0,-0.008439623983576894
12000,11400,2850,0,0,0.44942762500431854,False,600,none,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,hddm_w,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4699955830001272,0.0,0.0,,0.0,0,0,-0.020567957995808683
12000,11400,6650,0,0,0.4561763340025209,False,600,none,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,hddm_w,0.05,1,0,complete,0.3660940817200063,0.3785645933014354,,0.36363636363636365,1,13300,0.5098489160009194,0.008201580349537385,0.014545454545454584,,0.09090909090909088,-1,-1900,-0.05367258199839853
12000,11400,2850,0,0,0.4699955830001272,True,600,confirmed,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,hddm_w,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4699955830001272,0.0,0.0,,0.0,0,0,0.0
12000,13300,8550,2850,1,0.5098489160009194,False,600,confirmed,True,10450,0.3785645933014354,0.3660940817200063,0,0,,10450,3800,0.36363636363636365,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,hddm_w,0.05,1,0,complete,0.3660940817200063,0.3785645933014354,,0.36363636363636365,1,13300,0.5098489160009194,0.0,0.0,,0.0,0,0,0.0
12000,11400,3800,950,1,0.4535170000017388,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,7600,0.7272727272727273,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,hddm_w,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4699955830001272,0.0,0.0,,-0.09090909090909094,1,0,-0.016478582998388447
12000,11400,5700,1900,2,0.4704892080044374,False,600,rl,True,10450,0.38354066985645935,0.37430018802141235,0,0,,10450,5700,0.5454545454545454,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,hddm_w,0.05,1,0,complete,0.3660940817200063,0.3785645933014354,,0.36363636363636365,1,13300,0.5098489160009194,0.008206106301406058,0.004976076555023967,,0.18181818181818177,1,-1900,-0.03935970799648203
12000,11400,3800,950,1,0.45374625000113156,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,7600,0.7272727272727273,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,hddm_w,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4699955830001272,0.0,0.0,,-0.09090909090909094,1,0,-0.01624933299899567
12000,11400,7600,950,1,0.48325295800168533,False,600,rl,True,10450,0.4040191387559809,0.38685365038096997,0,0,,10450,3800,0.36363636363636365,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,hddm_w,0.05,1,0,complete,0.3660940817200063,0.3785645933014354,,0.36363636363636365,1,13300,0.5098489160009194,0.02075956866096368,0.025454545454545507,,0.0,0,-1900,-0.026595957999234088
12000,11400,2850,0,0,0.46037783299107105,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,hddm_w,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4699955830001272,0.0,0.0,,0.0,0,0,-0.00961775000905618
12000,11400,6650,0,0,0.47161133399640676,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,hddm_w,0.05,1,0,complete,0.3660940817200063,0.3785645933014354,,0.36363636363636365,1,13300,0.5098489160009194,0.008201580349537385,0.014545454545454584,,0.09090909090909088,-1,-1900,-0.03823758200451266
12000,11400,6650,0,0,0.47111879200383555,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,hddm_w,0.05,1,0,complete,0.3660940817200063,0.3785645933014354,,0.36363636363636365,1,13300,0.5098489160009194,0.008201580349537385,0.014545454545454584,,0.09090909090909088,-1,-1900,-0.038730123997083865
12000,11400,2850,0,0,0.4709184160019504,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,hddm_w,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4699955830001272,0.0,0.0,,0.0,0,0,0.0009228330018231645
12000,11400,2850,0,0,0.4478578340058448,False,600,none,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,hellinger,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.45980879198759794,0.0,0.0,,0.0,0,0,-0.011950957981753163
12000,11400,6650,0,0,0.4649301250028657,False,600,none,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,hellinger,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.45950420800363645,0.0,0.0,,0.0,0,0,0.00542591699922923
12000,11400,6650,0,0,0.45950420800363645,False,600,confirmed,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,hellinger,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.45950420800363645,0.0,0.0,,0.0,0,0,0.0
12000,11400,2850,0,0,0.45980879198759794,False,600,confirmed,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,hellinger,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.45980879198759794,0.0,0.0,,0.0,0,0,0.0
12000,11400,5700,1900,2,0.45528416700835805,False,600,rl,True,10450,0.38354066985645935,0.37430018802141235,0,0,,10450,5700,0.5454545454545454,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,hellinger,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.45950420800363645,4.52595186867244e-06,-0.009569377990430616,,0.09090909090909088,2,0,-0.004220040995278396
12000,11400,3800,950,1,0.4460003330023028,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,7600,0.7272727272727273,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,hellinger,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.45980879198759794,0.0,0.0,,-0.09090909090909094,1,0,-0.013808458985295147
12000,11400,6650,0,0,0.46072612500574905,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,hellinger,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.45950420800363645,0.0,0.0,,0.0,0,0,0.0012219170021126047
12000,11400,2850,0,0,0.4606257499981439,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,hellinger,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.45980879198759794,0.0,0.0,,0.0,0,0,0.0008169580105459318
12000,11400,2850,0,0,0.45253470800525974,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,hellinger,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.45980879198759794,0.0,0.0,,0.0,0,0,-0.0072740839823381975
12000,11400,6650,0,0,0.4632050830114167,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,hellinger,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.45950420800363645,0.0,0.0,,0.0,0,0,0.003700875007780269
